place_id,name,opening_hours.weekday_text,permanently_closed,adr_address,url,geometry.location.lng,geometry.location.lat,plus_code.global_code,formatted_address,rating,wheelchair_accessible,user_ratings_total,price_level,address_components,vicinity,plus_code.compound_code,scope,website,business_status,types
ChIJP3hzYabrD0cRbJFTV9mktW4,PukkaChef,,,"<span class=""street-address"">Olbrachtowska</span>, <span class=""postal-code"">54-063</span> <span class=""locality"">Wrocław</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=7977463568336654700,,,,"Olbrachtowska, 54-063 Wrocław, Poland",5.0,,30,,"[{'long_name': 'Olbrachtowska', 'short_name': 'Olbrachtowska', 'types': ['route']}, {'long_name': 'Fabryczna', 'short_name': 'Fabryczna', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Wrocław', 'short_name': 'Wrocław', 'types': ['locality', 'political']}, {'long_name': 'Powiat Wrocław', 'short_name': 'Powiat Wrocław', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '54-063', 'short_name': '54-063', 'types': ['postal_code']}]","Olbrachtowska, Wrocław",,,http://www.pukkachef.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJI8JpW47DD0cRjINDfET0JNM,Restauracja Brasserie,,,"<span class=""street-address"">Templariuszy 1</span>, <span class=""postal-code"">55-040</span> <span class=""locality"">Ślęza</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=15214554016144130956,,,,"Templariuszy 1, 55-040 Ślęza, Poland",4.3,,41,,"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Templariuszy', 'short_name': 'Templariuszy', 'types': ['route']}, {'long_name': 'Ślęza', 'short_name': 'Ślęza', 'types': ['locality', 'political']}, {'long_name': 'Powiat wrocławski', 'short_name': 'Powiat wrocławski', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '55-040', 'short_name': '55-040', 'types': ['postal_code']}]","Templariuszy 1, Ślęza",,,https://www.zamektopacz.pl/restauracje/restauracja-w-zamku/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJp5kf-nXCD0cRpKJME1DxW00,Wrocławska,,,"<span class=""street-address"">Szewska 59/60</span>, <span class=""postal-code"">50-139</span> <span class=""locality"">Wrocław</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=5574314290024587940,,,,"Szewska 59/60, 50-139 Wrocław, Poland",4.5,,2553,2,"[{'long_name': '59/60', 'short_name': '59/60', 'types': ['street_number']}, {'long_name': 'Szewska', 'short_name': 'Szewska', 'types': ['route']}, {'long_name': 'Stare Miasto', 'short_name': 'Stare Miasto', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Wrocław', 'short_name': 'Wrocław', 'types': ['locality', 'political']}, {'long_name': 'Powiat Wrocław', 'short_name': 'Powiat Wrocław', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '50-139', 'short_name': '50-139', 'types': ['postal_code']}]","Szewska 59/60, Wrocław",,,http://www.wroclawska.com.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJpTLhOCPDD0cR4WoLGX7JkRA,NANA's Korean Kitchen & Bar,,,"<span class=""street-address"">Zwycięska 43</span>, <span class=""postal-code"">53-033</span> <span class=""locality"">Wrocław</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=1193956919653133025,,,,"Zwycięska 43, 53-033 Wrocław, Poland",4.6,,162,,"[{'long_name': '43', 'short_name': '43', 'types': ['street_number']}, {'long_name': 'Zwycięska', 'short_name': 'Zwycięska', 'types': ['route']}, {'long_name': 'Krzyki', 'short_name': 'Krzyki', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Wrocław', 'short_name': 'Wrocław', 'types': ['locality', 'political']}, {'long_name': 'Powiat Wrocław', 'short_name': 'Powiat Wrocław', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '53-033', 'short_name': '53-033', 'types': ['postal_code']}]","Zwycięska 43, Wrocław",,,https://www.instagram.com/nanas_korean_kitchen,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJRxgmC8XDD0cRpfRB-wRfOUU,Restauracja Wierzbowa 15,,,"<span class=""street-address"">Wierzbowa 15</span>, <span class=""postal-code"">50-056</span> <span class=""locality"">Wrocław</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=4988122537289446565,,,,"Wierzbowa 15, 50-056 Wrocław, Poland",4.7,,30,,"[{'long_name': '15', 'short_name': '15', 'types': ['street_number']}, {'long_name': 'Wierzbowa', 'short_name': 'Wierzbowa', 'types': ['route']}, {'long_name': 'Stare Miasto', 'short_name': 'Stare Miasto', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Wrocław', 'short_name': 'Wrocław', 'types': ['locality', 'political']}, {'long_name': 'Powiat Wrocław', 'short_name': 'Powiat Wrocław', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '50-056', 'short_name': '50-056', 'types': ['postal_code']}]","Wierzbowa 15, Wrocław",,,http://wierzbowa15.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJB1wphS7oD0cRIOvoDDbbn4E,Restauracja Bella Storia,,,"<span class=""street-address"">plac Grunwaldzki 53</span>, <span class=""postal-code"">50-366</span> <span class=""locality"">Wrocław</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=9340425177381006112,,,,"plac Grunwaldzki 53, 50-366 Wrocław, Poland",4.5,,4628,2,"[{'long_name': '53', 'short_name': '53', 'types': ['street_number']}, {'long_name': 'plac Grunwaldzki', 'short_name': 'plac Grunwaldzki', 'types': ['route']}, {'long_name': 'Śródmieście', 'short_name': 'Śródmieście', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Wrocław', 'short_name': 'Wrocław', 'types': ['locality', 'political']}, {'long_name': 'Powiat Wrocław', 'short_name': 'Powiat Wrocław', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '50-366', 'short_name': '50-366', 'types': ['postal_code']}]","plac Grunwaldzki 53, Wrocław",,,http://restauracjabellastoria.pl/,OPERATIONAL,"['restaurant', 'bar', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJE_GkInTCD0cRaHoMOlo6-bo,Restauracja Česká,,,"<span class=""street-address"">Świdnicka 8A</span>, <span class=""postal-code"">50-529</span> <span class=""locality"">Wrocław</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=13472863919450913384,,,,"Świdnicka 8A, 50-529 Wrocław, Poland",4.5,,8164,2,"[{'long_name': '8A', 'short_name': '8A', 'types': ['street_number']}, {'long_name': 'Świdnicka', 'short_name': 'Świdnicka', 'types': ['route']}, {'long_name': 'Stare Miasto', 'short_name': 'Stare Miasto', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Wrocław', 'short_name': 'Wrocław', 'types': ['locality', 'political']}, {'long_name': 'Powiat Wrocław', 'short_name': 'Powiat Wrocław', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '50-529', 'short_name': '50-529', 'types': ['postal_code']}]","Świdnicka 8A, Wrocław",,,http://www.ceska.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJpTSU5W3CD0cROQERZXSAZaY,Restauracja Kuchnia Marché Świdnicka Wrocław,,,"<span class=""street-address"">Świdnicka 53</span>, <span class=""postal-code"">50-030</span> <span class=""locality"">Wrocław</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=11990130820343988537,,,,"Świdnicka 53, 50-030 Wrocław, Poland",4.4,,3463,2,"[{'long_name': '53', 'short_name': '53', 'types': ['street_number']}, {'long_name': 'Świdnicka', 'short_name': 'Świdnicka', 'types': ['route']}, {'long_name': 'Stare Miasto', 'short_name': 'Stare Miasto', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Wrocław', 'short_name': 'Wrocław', 'types': ['locality', 'political']}, {'long_name': 'Powiat Wrocław', 'short_name': 'Powiat Wrocław', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '50-030', 'short_name': '50-030', 'types': ['postal_code']}]","Świdnicka 53, Wrocław",,,http://kuchniamarche.pl/,OPERATIONAL,"['tourist_attraction', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJSwoyTMTDD0cRG8JwCCqyVTs,U-Dżong Restauracja koreańsko-japońska 우정,,,"<span class=""street-address"">Przyjaźni 14</span>/B, <span class=""postal-code"">53-030</span> <span class=""locality"">Wrocław</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=4275519314858131995,,,,"Przyjaźni 14/B, 53-030 Wrocław, Poland",4.7,,418,2,"[{'long_name': 'B', 'short_name': 'B', 'types': ['subpremise']}, {'long_name': '14', 'short_name': '14', 'types': ['street_number']}, {'long_name': 'Przyjaźni', 'short_name': 'Przyjaźni', 'types': ['route']}, {'long_name': 'Krzyki', 'short_name': 'Krzyki', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Wrocław', 'short_name': 'Wrocław', 'types': ['locality', 'political']}, {'long_name': 'Powiat Wrocław', 'short_name': 'Powiat Wrocław', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '53-030', 'short_name': '53-030', 'types': ['postal_code']}]","Przyjaźni 14/B, Wrocław",,,https://www.instagram.com/udzong_restaurant/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJj-0TuZHDD0cRLjs4TyVl3no,Przystań Tu. Bistro&Wine.,,,"<span class=""street-address"">Zwycięska 20a</span>, <span class=""postal-code"">53-033</span> <span class=""locality"">Wrocław</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=8853625128374254382,,,,"Zwycięska 20a, 53-033 Wrocław, Poland",4.6,,872,2,"[{'long_name': '20a', 'short_name': '20a', 'types': ['street_number']}, {'long_name': 'Zwycięska', 'short_name': 'Zwycięska', 'types': ['route']}, {'long_name': 'Krzyki', 'short_name': 'Krzyki', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Wrocław', 'short_name': 'Wrocław', 'types': ['locality', 'political']}, {'long_name': 'Powiat Wrocław', 'short_name': 'Powiat Wrocław', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '53-033', 'short_name': '53-033', 'types': ['postal_code']}]","Zwycięska 20a, Wrocław",,,http://www.przystantu.wroc.pl/,OPERATIONAL,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']"
ChIJK1IJfHbCD0cRQ3F-5pVqpZY,Food & Beverage Lounge,,,"<span class=""street-address"">Świętej Marii Magdaleny 2</span>, <span class=""postal-code"">50-103</span> <span class=""locality"">Wrocław</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=10855199668896166211,,,,"Świętej Marii Magdaleny 2, 50-103 Wrocław, Poland",4.2,,66,,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Świętej Marii Magdaleny', 'short_name': 'Świętej Marii Magdaleny', 'types': ['route']}, {'long_name': 'Stare Miasto', 'short_name': 'Stare Miasto', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Wrocław', 'short_name': 'Wrocław', 'types': ['locality', 'political']}, {'long_name': 'Powiat Wrocław', 'short_name': 'Powiat Wrocław', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '50-103', 'short_name': '50-103', 'types': ['postal_code']}]","Świętej Marii Magdaleny 2, Wrocław",,,https://www.qubushotel.com/pl/restauracja-wroclaw/?utm_source=google&utm_medium=organic&utm_campaign=gmb_qh_wr_restauracja,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJBwKYhXPCD0cRdQX9EQgSOuo,RESTAURACJA FORUM KULINARNE,,,"<span class=""street-address"">plac Wolności 4</span>, <span class=""postal-code"">50-071</span> <span class=""locality"">Wrocław</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=16877822379395188085,,,,"plac Wolności 4, 50-071 Wrocław, Poland",4.5,,805,3,"[{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'plac Wolności', 'short_name': 'plac Wolności', 'types': ['route']}, {'long_name': 'Stare Miasto', 'short_name': 'Stare Miasto', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Wrocław', 'short_name': 'Wrocław', 'types': ['locality', 'political']}, {'long_name': 'Powiat Wrocław', 'short_name': 'Powiat Wrocław', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '50-071', 'short_name': '50-071', 'types': ['postal_code']}]","plac Wolności 4, Wrocław",,,https://forumkulinarne.eu/,OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJHyvEXhDpD0cRaXnLRKCCk8o,ARARAT Kuchnia Kaukaska,,,"<span class=""street-address"">Obornicka 70</span>, <span class=""postal-code"">51-114</span> <span class=""locality"">Wrocław</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=14597154442098473321,,,,"Obornicka 70, 51-114 Wrocław, Poland",4.2,,965,2,"[{'long_name': '70', 'short_name': '70', 'types': ['street_number']}, {'long_name': 'Obornicka', 'short_name': 'Obornicka', 'types': ['route']}, {'long_name': 'Psie Pole', 'short_name': 'Psie Pole', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Wrocław', 'short_name': 'Wrocław', 'types': ['locality', 'political']}, {'long_name': 'Powiat Wrocław', 'short_name': 'Powiat Wrocław', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '51-114', 'short_name': '51-114', 'types': ['postal_code']}]","Obornicka 70, Wrocław",,,,OPERATIONAL,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']"
ChIJT7Km1GnDD0cRXuWeaLnWuRA,Ha-noi. Oriental restaurant.,,,"<span class=""street-address"">Koreańska 2A</span>, <span class=""postal-code"">52-121</span> <span class=""locality"">Wrocław</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=1205230467110856030,,,,"Koreańska 2A, 52-121 Wrocław, Poland",4.0,,157,1,"[{'long_name': '2A', 'short_name': '2A', 'types': ['street_number']}, {'long_name': 'Koreańska', 'short_name': 'Koreańska', 'types': ['route']}, {'long_name': 'Krzyki', 'short_name': 'Krzyki', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Wrocław', 'short_name': 'Wrocław', 'types': ['locality', 'political']}, {'long_name': 'Powiat Wrocław', 'short_name': 'Powiat Wrocław', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo dolnośląskie', 'short_name': 'Województwo dolnośląskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '52-121', 'short_name': '52-121', 'types': ['postal_code']}]","Koreańska 2A, Wrocław",,,https://koreanska.hanoi-wroclaw.com.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
